Where do you usually do these exercise activities(free recreational activity)?|environment
Where do you usually do these exercise activities(other)?|environment
Compared to others of your age and sex, would you say you are: much less active?|physical capacity
Compared to others of your age and sex, would you say you are: somewhat less active?|physical capacity
Compared to others of your age and sex, would you say you are: about as active?|physical capacity
Compared to others of your age and sex, would you say you are: somewhat more active?|physical capacity
Compared to others of your age and sex, would you say you are: much more active?|physical capacity
When you were an adolescent (age 13 - 18) how active were you compared to others of your same age and sex: much less active?|physical capacity
When you were an adolescent (age 13 - 18) how active were you compared to others of your same age and sex: somewhat less active?|physical capacity
When you were an adolescent (age 13 - 18) how active were you compared to others of your same age and sex: about as active?|physical capacity
When you were an adolescent (age 13 - 18) how active were you compared to others of your same age and sex: somewhat more active?|physical capacity
When you were an adolescent (age 13 - 18) how active were you compared to others of your same age and sex: much more active?|physical capacity
If physical education classes were offered in elementary school, did you participate regularly?|environment
If physical education classes were offered in high school, did you participate regularly?|environment
If physical education classes were offered in after high school, did you participate regularly?|environment
If physical education classes were offered in elementary school, did you enjoy them?|environment
If physical education classes were offered in high school, did you enjoy them?|environment
If physical education classes were offered in after high school, did you enjoy them?|environment
If school or organized sports such as Little League baseball were offered in elementary school, did you participate regularly?|environment
If school or organized sports such as Little League baseball were offered in high school, did you participate regularly?|environment
If school or organized sports such as Little League baseball were offered in after high school, did you participate regularly?|environment
If school or organized sports such as Little League baseball were offered in elementary school, did you enjoy them?|environment
If school or organized sports such as Little League baseball were offered in high school, did you enjoy them?|environment
If school or organized sports such as Little League baseball were offered in after high school, did you enjoy them?|environment
If unorganized activities scuh as backyard football were offered in elementary school, did you participate regularly?|environment
If unorganized activities scuh as backyard football were offered in high school, did you participate regularly?|environment
If unorganized activities scuh as backyard football were offered in after high school, did you participate regularly?|environment
If unorganized activities scuh as backyard football were offered in elementary school, did you enjoy them?|environment
If unorganized activities scuh as backyard football were offered in high school, did you enjoy them?|environment
If unorganized activities scuh as backyard football were offered in after high school, did you enjoy them?|environment
